dates,machines,coffee,soda,nrj,day,date
2019-11-15 10:35:01+00:00,A,215,92,54,Friday,2019-11-15
2019-11-15 10:35:48+00:00,A,215,91,54,Friday,2019-11-15
2019-11-15 10:35:57+00:00,D,218,93,55,Friday,2019-11-15
2019-11-15 10:38:01+00:00,A,215,90,54,Friday,2019-11-15
2019-11-15 10:38:07+00:00,D,218,92,55,Friday,2019-11-15
2019-11-15 10:38:34+00:00,B,228,102,52,Friday,2019-11-15
2019-11-15 10:40:27+00:00,D,217,92,55,Friday,2019-11-15
2019-11-15 10:40:40+00:00,C,213,84,51,Friday,2019-11-15
2019-11-15 10:41:58+00:00,D,216,92,55,Friday,2019-11-15
2019-11-15 10:43:08+00:00,B,227,102,52,Friday,2019-11-15
2019-11-15 10:44:22+00:00,B,226,102,52,Friday,2019-11-15
2019-11-15 10:45:37+00:00,D,215,92,55,Friday,2019-11-15
2019-11-15 10:45:43+00:00,C,212,84,51,Friday,2019-11-15
2019-11-15 10:48:09+00:00,B,225,102,52,Friday,2019-11-15
2019-11-15 10:51:06+00:00,B,224,102,52,Friday,2019-11-15
2019-11-15 10:58:50+00:00,A,215,89,54,Friday,2019-11-15
2019-11-15 10:59:45+00:00,A,214,89,54,Friday,2019-11-15
2019-11-15 11:01:08+00:00,C,211,84,51,Friday,2019-11-15
2019-11-15 11:02:16+00:00,C,210,84,51,Friday,2019-11-15
2019-11-15 11:02:17+00:00,C,209,84,51,Friday,2019-11-15
2019-11-15 11:04:09+00:00,B,223,102,52,Friday,2019-11-15
2019-11-15 11:05:51+00:00,C,208,84,51,Friday,2019-11-15
2019-11-15 11:07:57+00:00,A,214,88,54,Friday,2019-11-15
2019-11-15 11:08:21+00:00,A,213,88,54,Friday,2019-11-15
2019-11-15 11:08:29+00:00,A,213,87,54,Friday,2019-11-15
2019-11-15 11:09:55+00:00,B,223,101,52,Friday,2019-11-15
2019-11-15 11:11:01+00:00,A,213,86,54,Friday,2019-11-15
2019-11-15 11:11:15+00:00,C,207,84,51,Friday,2019-11-15
2019-11-15 11:11:35+00:00,A,212,86,54,Friday,2019-11-15
2019-11-15 11:12:02+00:00,D,214,92,55,Friday,2019-11-15
2019-11-15 11:12:51+00:00,D,214,91,55,Friday,2019-11-15
2019-11-15 11:12:53+00:00,D,213,91,55,Friday,2019-11-15
2019-11-15 11:19:48+00:00,D,212,91,55,Friday,2019-11-15
2019-11-15 11:20:10+00:00,C,206,84,51,Friday,2019-11-15
2019-11-15 11:21:01+00:00,D,211,91,55,Friday,2019-11-15
2019-11-15 11:23:01+00:00,C,206,83,51,Friday,2019-11-15
2019-11-15 11:24:00+00:00,C,205,83,51,Friday,2019-11-15
2019-11-15 11:24:28+00:00,B,222,101,52,Friday,2019-11-15
2019-11-15 11:25:28+00:00,D,211,90,55,Friday,2019-11-15
2019-11-15 11:26:18+00:00,D,211,89,55,Friday,2019-11-15
2019-11-15 11:26:38+00:00,C,204,83,51,Friday,2019-11-15
2019-11-15 11:28:33+00:00,B,221,101,52,Friday,2019-11-15
2019-11-15 11:30:03+00:00,C,203,83,51,Friday,2019-11-15
2019-11-15 11:33:14+00:00,D,210,89,55,Friday,2019-11-15
2019-11-15 11:37:13+00:00,A,211,86,54,Friday,2019-11-15
2019-11-15 11:38:52+00:00,A,210,86,54,Friday,2019-11-15
2019-11-15 11:39:02+00:00,C,202,83,51,Friday,2019-11-15
2019-11-15 11:40:42+00:00,C,202,82,51,Friday,2019-11-15
2019-11-15 11:41:04+00:00,A,209,86,54,Friday,2019-11-15
2019-11-15 11:41:07+00:00,D,209,89,55,Friday,2019-11-15
2019-11-15 11:43:21+00:00,B,220,101,52,Friday,2019-11-15
2019-11-15 11:47:09+00:00,C,201,82,51,Friday,2019-11-15
2019-11-15 11:47:11+00:00,C,200,82,51,Friday,2019-11-15
2019-11-15 11:47:28+00:00,D,209,88,55,Friday,2019-11-15
2019-11-15 11:48:26+00:00,B,220,100,52,Friday,2019-11-15
2019-11-15 11:48:57+00:00,C,199,82,51,Friday,2019-11-15
2019-11-15 11:50:15+00:00,D,208,88,55,Friday,2019-11-15
2019-11-15 11:51:00+00:00,B,219,100,52,Friday,2019-11-15
2019-11-15 11:51:20+00:00,B,219,99,52,Friday,2019-11-15
2019-11-15 11:52:03+00:00,A,208,86,54,Friday,2019-11-15
2019-11-15 11:52:10+00:00,B,219,98,52,Friday,2019-11-15
2019-11-15 11:52:14+00:00,C,198,82,51,Friday,2019-11-15
2019-11-15 11:52:15+00:00,D,207,88,55,Friday,2019-11-15
2019-11-15 11:52:34+00:00,D,206,88,55,Friday,2019-11-15
2019-11-15 11:55:25+00:00,C,197,82,51,Friday,2019-11-15
2019-11-15 11:57:50+00:00,B,218,98,52,Friday,2019-11-15
2019-11-15 11:58:51+00:00,D,205,88,55,Friday,2019-11-15
2019-11-15 11:59:26+00:00,C,197,81,51,Friday,2019-11-15
2019-11-15 12:00:27+00:00,A,207,86,54,Friday,2019-11-15
2019-11-15 12:01:05+00:00,B,217,98,52,Friday,2019-11-15
2019-11-15 12:01:09+00:00,B,216,98,52,Friday,2019-11-15
2019-11-15 12:02:41+00:00,C,196,81,51,Friday,2019-11-15
2019-11-15 12:06:30+00:00,A,206,86,54,Friday,2019-11-15
2019-11-15 12:06:56+00:00,D,204,88,55,Friday,2019-11-15
2019-11-15 12:11:27+00:00,B,215,98,52,Friday,2019-11-15
2019-11-15 12:11:44+00:00,B,215,98,51,Friday,2019-11-15
2019-11-15 12:11:50+00:00,A,206,85,54,Friday,2019-11-15
2019-11-15 12:13:18+00:00,D,204,88,54,Friday,2019-11-15
2019-11-15 12:13:51+00:00,D,204,87,54,Friday,2019-11-15
2019-11-15 12:17:04+00:00,A,206,85,53,Friday,2019-11-15
2019-11-15 12:17:41+00:00,A,205,85,53,Friday,2019-11-15
2019-11-15 12:21:02+00:00,C,196,80,51,Friday,2019-11-15
2019-11-15 12:21:12+00:00,C,195,80,51,Friday,2019-11-15
2019-11-15 12:22:35+00:00,B,214,98,51,Friday,2019-11-15
2019-11-15 12:22:52+00:00,D,203,87,54,Friday,2019-11-15
2019-11-15 12:24:59+00:00,B,213,98,51,Friday,2019-11-15
2019-11-15 12:26:22+00:00,C,195,79,51,Friday,2019-11-15
2019-11-15 12:27:54+00:00,B,213,97,51,Friday,2019-11-15
2019-11-15 12:29:23+00:00,A,204,85,53,Friday,2019-11-15
2019-11-15 12:29:58+00:00,C,194,79,51,Friday,2019-11-15
2019-11-15 12:30:31+00:00,D,203,86,54,Friday,2019-11-15
2019-11-15 12:31:41+00:00,C,194,78,51,Friday,2019-11-15
2019-11-15 12:34:10+00:00,C,193,78,51,Friday,2019-11-15
2019-11-15 12:37:47+00:00,D,202,86,54,Friday,2019-11-15
2019-11-15 12:37:55+00:00,B,213,97,50,Friday,2019-11-15
2019-11-15 12:38:13+00:00,A,203,85,53,Friday,2019-11-15
2019-11-15 12:38:32+00:00,B,212,97,50,Friday,2019-11-15
2019-11-15 12:41:02+00:00,A,203,84,53,Friday,2019-11-15
2019-11-15 12:41:47+00:00,A,202,84,53,Friday,2019-11-15
2019-11-15 12:43:03+00:00,C,192,78,51,Friday,2019-11-15
2019-11-15 12:43:10+00:00,A,202,83,53,Friday,2019-11-15
2019-11-15 12:44:25+00:00,D,201,86,54,Friday,2019-11-15
2019-11-15 12:44:40+00:00,D,200,86,54,Friday,2019-11-15
2019-11-15 12:46:03+00:00,C,191,78,51,Friday,2019-11-15
2019-11-15 12:49:13+00:00,D,200,85,54,Friday,2019-11-15
2019-11-15 12:51:07+00:00,B,211,97,50,Friday,2019-11-15
2019-11-15 12:53:29+00:00,D,199,85,54,Friday,2019-11-15
2019-11-15 12:53:51+00:00,B,210,97,50,Friday,2019-11-15
2019-11-15 12:54:59+00:00,C,190,78,51,Friday,2019-11-15
2019-11-15 13:00:57+00:00,A,201,83,53,Friday,2019-11-15
2019-11-15 13:02:45+00:00,B,209,97,50,Friday,2019-11-15
2019-11-15 13:04:23+00:00,C,189,78,51,Friday,2019-11-15
2019-11-15 13:04:53+00:00,D,198,85,54,Friday,2019-11-15
2019-11-15 13:06:19+00:00,D,197,85,54,Friday,2019-11-15
2019-11-15 13:07:53+00:00,B,209,96,50,Friday,2019-11-15
2019-11-15 13:08:09+00:00,C,188,78,51,Friday,2019-11-15
2019-11-15 13:09:24+00:00,A,200,83,53,Friday,2019-11-15
2019-11-15 13:10:12+00:00,C,187,78,51,Friday,2019-11-15
2019-11-15 13:12:14+00:00,A,200,82,53,Friday,2019-11-15
2019-11-15 13:12:17+00:00,C,186,78,51,Friday,2019-11-15
2019-11-15 13:12:23+00:00,C,185,78,51,Friday,2019-11-15
2019-11-15 13:14:51+00:00,B,208,96,50,Friday,2019-11-15
2019-11-15 13:19:27+00:00,C,184,78,51,Friday,2019-11-15
2019-11-15 13:21:06+00:00,A,199,82,53,Friday,2019-11-15
2019-11-15 13:21:18+00:00,B,208,95,50,Friday,2019-11-15
2019-11-15 13:22:08+00:00,D,196,85,54,Friday,2019-11-15
2019-11-15 13:23:36+00:00,A,198,82,53,Friday,2019-11-15
2019-11-15 13:24:17+00:00,B,208,94,50,Friday,2019-11-15
2019-11-15 13:29:52+00:00,C,183,78,51,Friday,2019-11-15
2019-11-15 13:32:00+00:00,A,197,82,53,Friday,2019-11-15
2019-11-15 13:32:50+00:00,D,195,85,54,Friday,2019-11-15
2019-11-15 13:34:14+00:00,B,207,94,50,Friday,2019-11-15
2019-11-15 13:36:40+00:00,C,182,78,51,Friday,2019-11-15
2019-11-15 13:45:15+00:00,D,194,85,54,Friday,2019-11-15
2019-11-15 13:46:38+00:00,D,194,84,54,Friday,2019-11-15
2019-11-15 13:47:30+00:00,A,197,81,53,Friday,2019-11-15
2019-11-15 13:51:59+00:00,A,196,81,53,Friday,2019-11-15
2019-11-15 13:52:51+00:00,B,206,94,50,Friday,2019-11-15
2019-11-15 13:53:21+00:00,B,205,94,50,Friday,2019-11-15
2019-11-15 13:57:13+00:00,B,204,94,50,Friday,2019-11-15
2019-11-15 13:58:33+00:00,A,195,81,53,Friday,2019-11-15
2019-11-15 13:59:34+00:00,A,194,81,53,Friday,2019-11-15
2019-11-15 14:01:09+00:00,D,193,84,54,Friday,2019-11-15
2019-11-15 14:03:19+00:00,C,181,78,51,Friday,2019-11-15
2019-11-15 14:05:47+00:00,D,192,84,54,Friday,2019-11-15
2019-11-15 14:05:52+00:00,B,203,94,50,Friday,2019-11-15
2019-11-15 14:06:22+00:00,D,191,84,54,Friday,2019-11-15
2019-11-15 14:10:10+00:00,A,193,81,53,Friday,2019-11-15
2019-11-15 14:11:57+00:00,C,180,78,51,Friday,2019-11-15
2019-11-15 14:12:45+00:00,A,193,80,53,Friday,2019-11-15
2019-11-15 14:13:04+00:00,C,180,77,51,Friday,2019-11-15
2019-11-15 14:21:14+00:00,C,179,77,51,Friday,2019-11-15
2019-11-15 14:22:44+00:00,C,178,77,51,Friday,2019-11-15
2019-11-15 14:24:11+00:00,C,177,77,51,Friday,2019-11-15
2019-11-15 14:27:52+00:00,C,176,77,51,Friday,2019-11-15
2019-11-15 14:31:26+00:00,B,202,94,50,Friday,2019-11-15
2019-11-15 14:31:27+00:00,D,190,84,54,Friday,2019-11-15
2019-11-15 14:32:14+00:00,A,193,79,53,Friday,2019-11-15
2019-11-15 14:32:58+00:00,D,190,83,54,Friday,2019-11-15
2019-11-15 14:34:29+00:00,C,175,77,51,Friday,2019-11-15
2019-11-15 14:35:04+00:00,A,192,79,53,Friday,2019-11-15
2019-11-15 14:39:55+00:00,B,201,94,50,Friday,2019-11-15
2019-11-15 14:44:33+00:00,C,174,77,51,Friday,2019-11-15
2019-11-15 14:47:17+00:00,B,200,94,50,Friday,2019-11-15
2019-11-15 14:49:01+00:00,C,174,77,50,Friday,2019-11-15
2019-11-15 14:49:14+00:00,A,192,78,53,Friday,2019-11-15
2019-11-15 14:50:37+00:00,A,191,78,53,Friday,2019-11-15
2019-11-15 14:51:03+00:00,D,190,83,53,Friday,2019-11-15
2019-11-15 14:51:46+00:00,D,190,82,53,Friday,2019-11-15
2019-11-15 14:53:02+00:00,D,189,82,53,Friday,2019-11-15
2019-11-15 14:59:51+00:00,C,173,77,50,Friday,2019-11-15
2019-11-15 15:02:22+00:00,B,200,93,50,Friday,2019-11-15
2019-11-15 15:02:34+00:00,C,172,77,50,Friday,2019-11-15
2019-11-15 15:04:25+00:00,A,190,78,53,Friday,2019-11-15
2019-11-15 15:08:07+00:00,A,190,77,53,Friday,2019-11-15
2019-11-15 15:09:46+00:00,A,190,76,53,Friday,2019-11-15
2019-11-15 15:11:57+00:00,C,171,77,50,Friday,2019-11-15
2019-11-15 15:14:42+00:00,C,170,77,50,Friday,2019-11-15
2019-11-15 15:17:17+00:00,B,200,92,50,Friday,2019-11-15
2019-11-15 15:19:24+00:00,A,190,75,53,Friday,2019-11-15
2019-11-15 15:19:36+00:00,D,189,81,53,Friday,2019-11-15
2019-11-15 15:22:01+00:00,D,188,81,53,Friday,2019-11-15
2019-11-15 15:22:27+00:00,D,187,81,53,Friday,2019-11-15
2019-11-15 15:23:27+00:00,A,189,75,53,Friday,2019-11-15
2019-11-15 15:24:12+00:00,D,186,81,53,Friday,2019-11-15
2019-11-15 15:27:15+00:00,C,169,77,50,Friday,2019-11-15
2019-11-15 15:27:46+00:00,A,189,74,53,Friday,2019-11-15
2019-11-15 15:27:59+00:00,D,185,81,53,Friday,2019-11-15
2019-11-15 15:31:34+00:00,A,188,74,53,Friday,2019-11-15
2019-11-15 15:31:40+00:00,C,168,77,50,Friday,2019-11-15
2019-11-15 15:32:56+00:00,D,184,81,53,Friday,2019-11-15
2019-11-15 15:37:49+00:00,A,188,73,53,Friday,2019-11-15
2019-11-15 15:41:40+00:00,C,168,76,50,Friday,2019-11-15
2019-11-15 15:44:07+00:00,A,187,73,53,Friday,2019-11-15
2019-11-15 15:46:49+00:00,C,167,76,50,Friday,2019-11-15
2019-11-15 15:52:37+00:00,B,199,92,50,Friday,2019-11-15
2019-11-15 15:52:37+00:00,C,167,75,50,Friday,2019-11-15
2019-11-15 15:57:22+00:00,B,198,92,50,Friday,2019-11-15
2019-11-15 15:58:57+00:00,C,166,75,50,Friday,2019-11-15
2019-11-15 16:03:16+00:00,C,165,75,50,Friday,2019-11-15
2019-11-15 16:03:17+00:00,B,197,92,50,Friday,2019-11-15
2019-11-15 16:07:28+00:00,A,186,73,53,Friday,2019-11-15
2019-11-15 16:07:52+00:00,C,164,75,50,Friday,2019-11-15
2019-11-15 16:08:39+00:00,A,186,73,52,Friday,2019-11-15
2019-11-15 16:08:49+00:00,D,184,81,52,Friday,2019-11-15
2019-11-15 16:10:28+00:00,D,184,80,52,Friday,2019-11-15
2019-11-15 16:11:14+00:00,D,183,80,52,Friday,2019-11-15
2019-11-15 16:11:44+00:00,D,183,79,52,Friday,2019-11-15
2019-11-15 16:12:25+00:00,D,183,79,51,Friday,2019-11-15
2019-11-15 16:14:25+00:00,B,197,91,50,Friday,2019-11-15
2019-11-15 16:15:03+00:00,C,164,75,49,Friday,2019-11-15
2019-11-15 16:18:50+00:00,A,186,73,51,Friday,2019-11-15
2019-11-15 16:21:03+00:00,C,164,74,49,Friday,2019-11-15
2019-11-15 16:22:41+00:00,D,182,79,51,Friday,2019-11-15
2019-11-15 16:24:33+00:00,A,186,72,51,Friday,2019-11-15
2019-11-15 16:25:42+00:00,B,197,90,50,Friday,2019-11-15
2019-11-15 16:26:08+00:00,C,164,74,48,Friday,2019-11-15
2019-11-15 16:29:01+00:00,D,181,79,51,Friday,2019-11-15
2019-11-15 16:29:35+00:00,B,196,90,50,Friday,2019-11-15
2019-11-15 16:29:44+00:00,C,163,74,48,Friday,2019-11-15
2019-11-15 16:30:10+00:00,C,162,74,48,Friday,2019-11-15
2019-11-15 16:30:22+00:00,C,162,74,47,Friday,2019-11-15
2019-11-15 16:31:01+00:00,A,185,72,51,Friday,2019-11-15
2019-11-15 16:32:30+00:00,A,185,72,50,Friday,2019-11-15
2019-11-15 16:33:57+00:00,A,185,71,50,Friday,2019-11-15
2019-11-15 16:35:21+00:00,D,180,79,51,Friday,2019-11-15
2019-11-15 16:36:20+00:00,D,179,79,51,Friday,2019-11-15
2019-11-15 16:36:56+00:00,D,179,79,50,Friday,2019-11-15
2019-11-15 16:38:12+00:00,C,162,73,47,Friday,2019-11-15
2019-11-15 16:40:51+00:00,A,185,70,50,Friday,2019-11-15
2019-11-15 16:41:06+00:00,B,196,89,50,Friday,2019-11-15
2019-11-15 16:42:42+00:00,B,196,89,49,Friday,2019-11-15
2019-11-15 16:50:37+00:00,A,184,70,50,Friday,2019-11-15
2019-11-15 16:52:00+00:00,B,196,88,49,Friday,2019-11-15
2019-11-15 16:52:10+00:00,D,178,79,50,Friday,2019-11-15
2019-11-15 17:07:34+00:00,A,184,70,49,Friday,2019-11-15
2019-11-15 17:13:36+00:00,A,184,70,48,Friday,2019-11-15
2019-11-15 17:15:50+00:00,C,161,73,47,Friday,2019-11-15
2019-11-15 17:18:19+00:00,C,161,72,47,Friday,2019-11-15
2019-11-15 17:20:30+00:00,D,178,79,49,Friday,2019-11-15
2019-11-15 17:21:23+00:00,D,178,78,49,Friday,2019-11-15
2019-11-15 17:22:09+00:00,B,196,88,48,Friday,2019-11-15
2019-11-15 17:25:38+00:00,A,184,69,48,Friday,2019-11-15
2019-11-15 17:28:43+00:00,B,195,88,48,Friday,2019-11-15
2019-11-15 17:35:16+00:00,A,183,69,48,Friday,2019-11-15
2019-11-15 17:35:27+00:00,B,195,87,48,Friday,2019-11-15
2019-11-15 17:40:29+00:00,C,161,71,47,Friday,2019-11-15
2019-11-15 17:41:10+00:00,A,183,68,48,Friday,2019-11-15
2019-11-15 17:42:47+00:00,C,161,70,47,Friday,2019-11-15
2019-11-15 17:46:54+00:00,C,161,70,46,Friday,2019-11-15
2019-11-15 17:50:46+00:00,D,178,77,49,Friday,2019-11-15
2019-11-15 17:51:35+00:00,D,178,77,48,Friday,2019-11-15
2019-11-15 17:55:41+00:00,C,160,70,46,Friday,2019-11-15
2019-11-15 17:57:04+00:00,B,194,87,48,Friday,2019-11-15
2019-11-15 18:00:04+00:00,D,178,77,47,Friday,2019-11-15
2019-11-15 18:05:38+00:00,A,183,67,48,Friday,2019-11-15
2019-11-15 18:08:04+00:00,C,160,70,45,Friday,2019-11-15
2019-11-15 18:08:57+00:00,D,178,77,46,Friday,2019-11-15
2019-11-15 18:10:24+00:00,D,177,77,46,Friday,2019-11-15
2019-11-15 18:10:27+00:00,C,160,70,44,Friday,2019-11-15
2019-11-15 18:12:01+00:00,C,160,70,43,Friday,2019-11-15
2019-11-15 18:26:20+00:00,D,177,76,46,Friday,2019-11-15
2019-11-15 18:30:00+00:00,C,160,70,42,Friday,2019-11-15
2019-11-15 18:32:42+00:00,B,194,86,48,Friday,2019-11-15
2019-11-15 18:41:38+00:00,C,160,69,42,Friday,2019-11-15
2019-11-15 18:41:54+00:00,B,193,86,48,Friday,2019-11-15
2019-11-15 18:42:30+00:00,D,177,76,45,Friday,2019-11-15
2019-11-15 18:43:39+00:00,C,160,69,41,Friday,2019-11-15
2019-11-15 18:44:32+00:00,C,160,69,40,Friday,2019-11-15
2019-11-15 18:47:59+00:00,B,193,86,47,Friday,2019-11-15
2019-11-15 18:48:19+00:00,A,183,66,48,Friday,2019-11-15
2019-11-15 18:52:11+00:00,D,177,76,44,Friday,2019-11-15
2019-11-15 18:56:15+00:00,C,160,69,39,Friday,2019-11-15
2019-11-15 18:56:21+00:00,C,160,69,38,Friday,2019-11-15
2019-11-15 18:57:54+00:00,D,177,75,44,Friday,2019-11-15
2019-11-15 19:00:37+00:00,D,177,74,44,Friday,2019-11-15
2019-11-15 19:00:49+00:00,C,159,69,38,Friday,2019-11-15
2019-11-15 19:01:59+00:00,C,159,69,37,Friday,2019-11-15
2019-11-15 19:08:17+00:00,D,177,74,43,Friday,2019-11-15
2019-11-15 19:12:23+00:00,D,177,74,42,Friday,2019-11-15
2019-11-15 19:13:34+00:00,C,159,69,36,Friday,2019-11-15
2019-11-15 19:22:23+00:00,C,159,69,35,Friday,2019-11-15
2019-11-15 19:24:05+00:00,C,159,68,35,Friday,2019-11-15
2019-11-15 19:25:23+00:00,B,193,85,47,Friday,2019-11-15
2019-11-15 19:25:49+00:00,A,183,65,48,Friday,2019-11-15
2019-11-15 19:27:15+00:00,B,193,85,46,Friday,2019-11-15
2019-11-15 19:27:45+00:00,A,183,65,47,Friday,2019-11-15
2019-11-15 19:30:18+00:00,C,159,67,35,Friday,2019-11-15
2019-11-15 19:30:45+00:00,C,159,67,34,Friday,2019-11-15
2019-11-15 19:30:46+00:00,A,183,65,46,Friday,2019-11-15
2019-11-15 19:31:01+00:00,A,182,65,46,Friday,2019-11-15
2019-11-15 19:31:11+00:00,C,159,67,33,Friday,2019-11-15
2019-11-15 19:34:08+00:00,D,177,74,41,Friday,2019-11-15
2019-11-15 19:36:06+00:00,D,177,73,41,Friday,2019-11-15
2019-11-15 19:37:37+00:00,C,159,67,32,Friday,2019-11-15
2019-11-15 19:39:56+00:00,A,182,64,46,Friday,2019-11-15
2019-11-15 19:47:13+00:00,A,182,64,45,Friday,2019-11-15
2019-11-15 20:10:39+00:00,B,193,85,45,Friday,2019-11-15
2019-11-15 20:11:10+00:00,D,177,73,40,Friday,2019-11-15
2019-11-15 20:14:14+00:00,C,159,67,31,Friday,2019-11-15
2019-11-15 20:20:17+00:00,C,159,67,30,Friday,2019-11-15
2019-11-15 20:24:49+00:00,C,159,66,30,Friday,2019-11-15
2019-11-15 20:24:59+00:00,C,159,66,29,Friday,2019-11-15
2019-11-15 20:29:15+00:00,B,193,85,44,Friday,2019-11-15
2019-11-15 20:34:34+00:00,A,182,64,44,Friday,2019-11-15
2019-11-15 20:38:05+00:00,B,193,84,44,Friday,2019-11-15
2019-11-15 20:40:33+00:00,A,182,64,43,Friday,2019-11-15
2019-11-15 20:41:40+00:00,A,182,64,42,Friday,2019-11-15
2019-11-15 20:47:23+00:00,B,193,83,44,Friday,2019-11-15
2019-11-15 20:58:33+00:00,D,177,73,39,Friday,2019-11-15
2019-11-15 21:00:23+00:00,A,182,63,42,Friday,2019-11-15
2019-11-15 21:03:03+00:00,C,159,65,29,Friday,2019-11-15
2019-11-15 21:03:16+00:00,C,159,65,28,Friday,2019-11-15
2019-11-15 21:12:36+00:00,C,159,65,27,Friday,2019-11-15
2019-11-15 21:14:36+00:00,C,158,65,27,Friday,2019-11-15
2019-11-15 21:18:35+00:00,D,177,72,39,Friday,2019-11-15
2019-11-15 21:20:39+00:00,C,158,65,26,Friday,2019-11-15
2019-11-15 21:20:41+00:00,A,182,63,41,Friday,2019-11-15
2019-11-15 21:23:24+00:00,C,158,64,26,Friday,2019-11-15
2019-11-15 21:27:21+00:00,C,158,64,25,Friday,2019-11-15
2019-11-15 21:35:15+00:00,A,182,62,41,Friday,2019-11-15
2019-11-15 21:38:15+00:00,C,158,64,24,Friday,2019-11-15
2019-11-15 21:41:21+00:00,C,158,63,24,Friday,2019-11-15
2019-11-15 21:42:56+00:00,A,182,62,40,Friday,2019-11-15
2019-11-15 21:43:19+00:00,B,193,82,44,Friday,2019-11-15
2019-11-15 21:48:28+00:00,C,158,63,23,Friday,2019-11-15
2019-11-15 21:48:37+00:00,C,158,63,22,Friday,2019-11-15
2019-11-15 22:03:51+00:00,C,158,62,22,Friday,2019-11-15
2019-11-15 22:13:44+00:00,D,177,72,38,Friday,2019-11-15
2019-11-15 22:16:04+00:00,C,158,61,22,Friday,2019-11-15
2019-11-15 22:21:17+00:00,A,182,62,39,Friday,2019-11-15
2019-11-15 22:30:33+00:00,D,177,72,37,Friday,2019-11-15
2019-11-15 22:33:18+00:00,B,193,82,43,Friday,2019-11-15
2019-11-15 22:41:09+00:00,C,157,61,22,Friday,2019-11-15
2019-11-15 22:41:55+00:00,C,157,61,21,Friday,2019-11-15
2019-11-15 22:43:03+00:00,B,193,82,42,Friday,2019-11-15
2019-11-15 22:51:09+00:00,B,193,81,42,Friday,2019-11-15
2019-11-15 22:52:03+00:00,D,177,71,37,Friday,2019-11-15
2019-11-15 22:52:40+00:00,C,157,60,21,Friday,2019-11-15
2019-11-15 22:57:55+00:00,D,177,71,36,Friday,2019-11-15
2019-11-15 23:01:09+00:00,B,193,81,41,Friday,2019-11-15
2019-11-15 23:05:43+00:00,D,177,70,36,Friday,2019-11-15
2019-11-15 23:05:48+00:00,C,157,59,21,Friday,2019-11-15
2019-11-15 23:06:52+00:00,A,182,61,39,Friday,2019-11-15
2019-11-15 23:11:22+00:00,D,177,69,36,Friday,2019-11-15
2019-11-15 23:14:50+00:00,B,193,80,41,Friday,2019-11-15
2019-11-15 23:17:18+00:00,A,182,60,39,Friday,2019-11-15
2019-11-15 23:17:46+00:00,A,182,60,38,Friday,2019-11-15
2019-11-15 23:25:21+00:00,C,156,59,21,Friday,2019-11-15
2019-11-15 23:30:12+00:00,D,177,68,36,Friday,2019-11-15
2019-11-15 23:43:01+00:00,A,182,59,38,Friday,2019-11-15
2019-11-15 23:50:39+00:00,D,177,67,36,Friday,2019-11-15
2019-11-15 23:52:37+00:00,A,182,59,37,Friday,2019-11-15
2019-11-15 23:59:35+00:00,A,182,59,36,Friday,2019-11-15
2019-11-16 00:06:20+00:00,B,193,79,41,Saturday,2019-11-16
2019-11-16 00:11:45+00:00,D,177,67,35,Saturday,2019-11-16
2019-11-16 00:16:45+00:00,C,156,59,20,Saturday,2019-11-16
2019-11-16 00:18:10+00:00,C,156,58,20,Saturday,2019-11-16
2019-11-16 00:28:33+00:00,A,182,59,35,Saturday,2019-11-16
2019-11-16 00:38:59+00:00,A,182,58,35,Saturday,2019-11-16
2019-11-16 00:41:10+00:00,A,182,58,34,Saturday,2019-11-16
2019-11-16 00:56:10+00:00,C,156,57,20,Saturday,2019-11-16
2019-11-16 01:01:43+00:00,D,177,66,35,Saturday,2019-11-16
2019-11-16 01:08:04+00:00,A,182,57,34,Saturday,2019-11-16
2019-11-16 01:28:20+00:00,A,182,57,33,Saturday,2019-11-16
2019-11-16 01:31:12+00:00,D,177,65,35,Saturday,2019-11-16
2019-11-16 01:33:14+00:00,A,182,57,32,Saturday,2019-11-16
2019-11-16 01:39:19+00:00,A,182,56,32,Saturday,2019-11-16
2019-11-16 05:00:39+00:00,A,182,55,32,Saturday,2019-11-16
2019-11-16 05:01:30+00:00,A,182,54,32,Saturday,2019-11-16
2019-11-16 05:11:55+00:00,C,155,57,20,Saturday,2019-11-16
2019-11-16 05:12:45+00:00,D,176,65,35,Saturday,2019-11-16
2019-11-16 05:16:35+00:00,B,193,78,41,Saturday,2019-11-16
2019-11-16 05:27:13+00:00,C,155,56,20,Saturday,2019-11-16
2019-11-16 05:28:23+00:00,A,181,54,32,Saturday,2019-11-16
2019-11-16 05:51:14+00:00,D,175,65,35,Saturday,2019-11-16
2019-11-16 05:59:50+00:00,A,181,53,32,Saturday,2019-11-16
2019-11-16 06:02:31+00:00,A,180,53,32,Saturday,2019-11-16
2019-11-16 06:02:47+00:00,C,154,56,20,Saturday,2019-11-16
2019-11-16 06:09:34+00:00,B,192,78,41,Saturday,2019-11-16
2019-11-16 06:11:30+00:00,D,174,65,35,Saturday,2019-11-16
2019-11-16 06:13:30+00:00,B,191,78,41,Saturday,2019-11-16
2019-11-16 06:15:56+00:00,A,179,53,32,Saturday,2019-11-16
2019-11-16 06:17:25+00:00,C,153,56,20,Saturday,2019-11-16
2019-11-16 06:21:29+00:00,B,190,78,41,Saturday,2019-11-16
2019-11-16 06:21:51+00:00,B,189,78,41,Saturday,2019-11-16
2019-11-16 06:23:48+00:00,D,173,65,35,Saturday,2019-11-16
